date,time,code,open,high,low,close,volume,amount,adjustflag
2022-07-08,20220708103000000,sh.600000,7.8900,7.9000,7.8800,7.9000,521100,4111666.0000,3
2022-07-08,20220708103500000,sh.600000,7.9000,7.9000,7.8900,7.8900,542600,4285813.0000,3
2022-07-08,20220708104000000,sh.600000,7.8900,7.9000,7.8900,7.8900,118900,938848.0000,3
2022-07-08,20220708104500000,sh.600000,7.9000,7.9000,7.8900,7.8900,173100,1366574.0000,3
2022-07-08,20220708105000000,sh.600000,7.8900,7.9000,7.8900,7.9000,178800,1410936.0000,3
2022-07-08,20220708105500000,sh.600000,7.9000,7.9000,7.8800,7.8900,411200,3245018.0000,3
2022-07-08,20220708110000000,sh.600000,7.8900,7.8900,7.8800,7.8800,186900,1474101.0000,3
2022-07-08,20220708110500000,sh.600000,7.8800,7.8900,7.8800,7.8900,172800,1362362.0000,3
2022-07-08,20220708111000000,sh.600000,7.8900,7.8900,7.8800,7.8900,72600,572544.0000,3
2022-07-08,20220708111500000,sh.600000,7.8900,7.8900,7.8800,7.8900,247800,1955109.0000,3
2022-07-08,20220708112000000,sh.600000,7.8900,7.9000,7.8800,7.8900,429900,3392761.0000,3
2022-07-08,20220708112500000,sh.600000,7.8900,7.9000,7.8900,7.9000,51000,402791.0000,3
2022-07-08,20220708113000000,sh.600000,7.9000,7.9000,7.8900,7.8900,123143,972813.0000,3
2022-07-08,20220708130500000,sh.600000,7.8900,7.9000,7.8900,7.9000,311900,2463117.0000,3
2022-07-08,20220708131000000,sh.600000,7.9000,7.9000,7.8900,7.9000,103100,813846.0000,3
2022-07-08,20220708131500000,sh.600000,7.9000,7.9000,7.8900,7.9000,73300,578847.0000,3
2022-07-08,20220708132000000,sh.600000,7.9000,7.9000,7.8900,7.8900,169700,1339302.0000,3
2022-07-08,20220708132500000,sh.600000,7.8900,7.9000,7.8900,7.8900,174100,1374704.0000,3
2022-07-08,20220708133000000,sh.600000,7.8900,7.9000,7.8900,7.8900,414900,3273816.0000,3
2022-07-08,20220708133500000,sh.600000,7.9000,7.9000,7.8900,7.9000,104200,822768.0000,3
2022-07-08,20220708134000000,sh.600000,7.9000,7.9000,7.8900,7.8900,274400,2165339.0000,3
2022-07-08,20220708134500000,sh.600000,7.9000,7.9000,7.8800,7.8900,463357,3655345.0000,3
2022-07-08,20220708135000000,sh.600000,7.8900,7.8900,7.8800,7.8800,73400,578816.0000,3
2022-07-08,20220708135500000,sh.600000,7.8900,7.8900,7.8800,7.8900,181172,1429303.0000,3
2022-07-08,20220708140000000,sh.600000,7.8900,7.8900,7.8800,7.8900,90200,711507.0000,3
2022-07-08,20220708140500000,sh.600000,7.8800,7.8900,7.8800,7.8900,106400,838908.0000,3
2022-07-08,20220708141000000,sh.600000,7.8900,7.8900,7.8800,7.8800,140900,1111486.0000,3
2022-07-08,20220708141500000,sh.600000,7.8800,7.8900,7.8800,7.8800,286100,2257050.0000,3
2022-07-08,20220708142000000,sh.600000,7.8800,7.9000,7.8800,7.8900,346733,2735544.0000,3
2022-07-08,20220708142500000,sh.600000,7.8900,7.9000,7.8800,7.8900,184100,1451970.0000,3
2022-07-08,20220708143000000,sh.600000,7.8900,7.9000,7.8800,7.8900,171700,1354697.0000,3
2022-07-08,20220708143500000,sh.600000,7.8900,7.8900,7.8800,7.8900,140900,1111262.0000,3
2022-07-08,20220708144000000,sh.600000,7.8900,7.8900,7.8800,7.8900,149800,1181843.0000,3
2022-07-08,20220708144500000,sh.600000,7.8900,7.8900,7.8800,7.8900,110200,869289.0000,3
2022-07-08,20220708145000000,sh.600000,7.8900,7.8900,7.8800,7.8900,304900,2405413.0000,3
2022-07-08,20220708145500000,sh.600000,7.8900,7.8900,7.8800,7.8900,565772,4460872.0000,3
2022-07-08,20220708150000000,sh.600000,7.8800,7.9000,7.8800,7.8800,571721,4508937.0000,3
2022-07-11,20220711093500000,sh.600000,7.8700,7.8900,7.8600,7.8900,1130857,8905043.0000,3
2022-07-11,20220711094000000,sh.600000,7.8900,7.9000,7.8800,7.8900,664700,5242471.0000,3
2022-07-11,20220711094500000,sh.600000,7.8900,7.9000,7.8800,7.8900,549900,4339524.0000,3
2022-07-11,20220711095000000,sh.600000,7.8900,7.9000,7.8800,7.8900,414100,3267289.0000,3
2022-07-11,20220711095500000,sh.600000,7.8900,7.9000,7.8800,7.8800,307200,2424351.0000,3
2022-07-11,20220711100000000,sh.600000,7.8800,7.9000,7.8800,7.8900,262500,2070343.0000,3
2022-07-11,20220711100500000,sh.600000,7.8900,7.8900,7.8800,7.8900,323633,2551814.0000,3
2022-07-11,20220711101000000,sh.600000,7.8800,7.8900,7.8800,7.8800,183015,1442866.0000,3
2022-07-11,20220711101500000,sh.600000,7.8800,7.8900,7.8800,7.8800,145100,1144068.0000,3
2022-07-11,20220711102000000,sh.600000,7.8900,7.8900,7.8700,7.8800,676682,5331350.0000,3
2022-07-11,20220711102500000,sh.600000,7.8700,7.8800,7.8700,7.8700,118600,933994.0000,3
2022-07-11,20220711103000000,sh.600000,7.8800,7.8800,7.8700,7.8700,424900,3344329.0000,3
2022-07-11,20220711103500000,sh.600000,7.8700,7.8800,7.8600,7.8700,518100,4076395.0000,3
2022-07-11,20220711104000000,sh.600000,7.8600,7.8700,7.8600,7.8700,320700,2523140.0000,3
2022-07-11,20220711104500000,sh.600000,7.8700,7.8800,7.8700,7.8700,192500,1515525.0000,3
2022-07-11,20220711105000000,sh.600000,7.8700,7.8800,7.8700,7.8700,107975,850312.0000,3
2022-07-11,20220711105500000,sh.600000,7.8700,7.8800,7.8700,7.8700,153700,1210713.0000,3
2022-07-11,20220711110000000,sh.600000,7.8700,7.8800,7.8700,7.8700,299100,2356068.0000,3
2022-07-11,20220711110500000,sh.600000,7.8700,7.8800,7.8700,7.8800,288400,2271360.0000,3
2022-07-11,20220711111000000,sh.600000,7.8800,7.8800,7.8700,7.8700,327811,2582424.0000,3
2022-07-11,20220711111500000,sh.600000,7.8700,7.8800,7.8700,7.8700,149200,1174994.0000,3
2022-07-11,20220711112000000,sh.600000,7.8700,7.8800,7.8700,7.8800,190000,1495931.0000,3
2022-07-11,20220711112500000,sh.600000,7.8800,7.8800,7.8700,7.8800,263000,2070984.0000,3
2022-07-11,20220711113000000,sh.600000,7.8800,7.8800,7.8700,7.8800,399400,3145242.0000,3
2022-07-11,20220711130500000,sh.600000,7.8800,7.8900,7.8700,7.8900,535100,4216954.0000,3
2022-07-11,20220711131000000,sh.600000,7.8900,7.8900,7.8800,7.8800,138000,1088123.0000,3
2022-07-11,20220711131500000,sh.600000,7.8800,7.8900,7.8800,7.8800,334700,2639311.0000,3
2022-07-11,20220711132000000,sh.600000,7.8800,7.8900,7.8800,7.8800,230900,1819988.0000,3
2022-07-11,20220711132500000,sh.600000,7.8900,7.8900,7.8800,7.8900,148500,1170680.0000,3
2022-07-11,20220711133000000,sh.600000,7.8900,7.8900,7.8800,7.8900,82130,647672.0000,3
2022-07-11,20220711133500000,sh.600000,7.8800,7.8900,7.8800,7.8800,121900,961119.0000,3
2022-07-11,20220711134000000,sh.600000,7.8800,7.8900,7.8800,7.8800,213900,1686947.0000,3
2022-07-11,20220711134500000,sh.600000,7.8800,7.8900,7.8800,7.8800,200800,1582695.0000,3
2022-07-11,20220711135000000,sh.600000,7.8900,7.8900,7.8800,7.8800,105630,832708.0000,3
2022-07-11,20220711135500000,sh.600000,7.8800,7.8900,7.8800,7.8900,111200,876655.0000,3
2022-07-11,20220711140000000,sh.600000,7.8900,7.8900,7.8800,7.8800,221200,1743924.0000,3
2022-07-11,20220711140500000,sh.600000,7.8800,7.8900,7.8800,7.8900,344600,2717842.0000,3
2022-07-11,20220711141000000,sh.600000,7.8900,7.8900,7.8800,7.8900,281200,2218320.0000,3
2022-07-11,20220711141500000,sh.600000,7.8800,7.8900,7.8800,7.8800,116900,921778.0000,3
2022-07-11,20220711142000000,sh.600000,7.8800,7.8900,7.8800,7.8900,194068,1529862.0000,3
2022-07-11,20220711142500000,sh.600000,7.8800,7.8900,7.8800,7.8900,468300,3693596.0000,3
2022-07-11,20220711143000000,sh.600000,7.8800,7.8900,7.8800,7.8900,275500,2173339.0000,3
2022-07-11,20220711143500000,sh.600000,7.8900,7.8900,7.8800,7.8800,267400,2108423.0000,3
2022-07-11,20220711144000000,sh.600000,7.8800,7.8900,7.8800,7.8800,743700,5862575.0000,3
2022-07-11,20220711144500000,sh.600000,7.8800,7.8900,7.8800,7.8900,868400,6847960.0000,3
2022-07-11,20220711145000000,sh.600000,7.8900,7.8900,7.8800,7.8900,151535,1195386.0000,3
2022-07-11,20220711145500000,sh.600000,7.8800,7.8900,7.8800,7.8800,849700,6696437.0000,3
2022-07-11,20220711150000000,sh.600000,7.8800,7.8900,7.8700,7.8700,779136,6133733.0000,3
2022-07-12,20220712093500000,sh.600000,7.8600,7.9200,7.8600,7.9100,2444718,19316260.0000,3
2022-07-12,20220712094000000,sh.600000,7.9000,7.9300,7.9000,7.9200,1777485,14070510.0000,3
2022-07-12,20220712094500000,sh.600000,7.9200,7.9400,7.9200,7.9300,746100,5914521.0000,3
2022-07-12,20220712095000000,sh.600000,7.9300,7.9300,7.9200,7.9300,186100,1474370.0000,3
2022-07-12,20220712095500000,sh.600000,7.9200,7.9400,7.9200,7.9300,1007200,7988724.0000,3
2022-07-12,20220712100000000,sh.600000,7.9300,7.9400,7.9200,7.9300,698066,5536265.0000,3
2022-07-12,20220712100500000,sh.600000,7.9400,7.9400,7.9200,7.9300,227100,1800644.0000,3
2022-07-12,20220712101000000,sh.600000,7.9200,7.9300,7.9100,7.9200,405700,3213553.0000,3
2022-07-12,20220712101500000,sh.600000,7.9200,7.9300,7.9200,7.9300,403543,3198398.0000,3
2022-07-12,20220712102000000,sh.600000,7.9300,7.9300,7.9200,7.9300,314957,2495416.0000,3
2022-07-12,20220712102500000,sh.600000,7.9300,7.9300,7.9200,7.9300,177600,1407141.0000,3
2022-07-12,20220712103000000,sh.600000,7.9300,7.9300,7.9200,7.9200,200800,1590692.0000,3
2022-07-12,20220712103500000,sh.600000,7.9200,7.9300,7.9200,7.9300,80500,638189.0000,3
2022-07-12,20220712104000000,sh.600000,7.9300,7.9300,7.9200,7.9200,137800,1092234.0000,3
2022-07-12,20220712104500000,sh.600000,7.9200,7.9300,7.9100,7.9200,460400,3646790.0000,3
2022-07-12,20220712105000000,sh.600000,7.9200,7.9200,7.9100,7.9200,246797,1952780.0000,3
2022-07-12,20220712105500000,sh.600000,7.9200,7.9200,7.9100,7.9200,93200,737841.0000,3
2022-07-12,20220712110000000,sh.600000,7.9100,7.9300,7.9100,7.9300,507300,4018103.0000,3
2022-07-12,20220712110500000,sh.600000,7.9200,7.9300,7.9100,7.9200,127800,1012392.0000,3
2022-07-12,20220712111000000,sh.600000,7.9200,7.9300,7.9100,7.9300,445800,3530835.0000,3
2022-07-12,20220712111500000,sh.600000,7.9300,7.9300,7.9100,7.9200,201600,1596331.0000,3
2022-07-12,20220712112000000,sh.600000,7.9200,7.9200,7.9100,7.9100,95100,752736.0000,3
2022-07-12,20220712112500000,sh.600000,7.9100,7.9200,7.9100,7.9100,135300,1071167.0000,3
2022-07-12,20220712113000000,sh.600000,7.9100,7.9200,7.9100,7.9100,146800,1161525.0000,3
2022-07-12,20220712130500000,sh.600000,7.9100,7.9200,7.9000,7.9000,375403,2968621.0000,3
2022-07-12,20220712131000000,sh.600000,7.9000,7.9100,7.9000,7.9100,475500,3760727.0000,3
2022-07-12,20220712131500000,sh.600000,7.9100,7.9200,7.9000,7.9000,262100,2073217.0000,3
2022-07-12,20220712132000000,sh.600000,7.9000,7.9100,7.9000,7.9100,348000,2751254.0000,3
2022-07-12,20220712132500000,sh.600000,7.9000,7.9200,7.9000,7.9100,351900,2783879.0000,3
2022-07-12,20220712133000000,sh.600000,7.9100,7.9200,7.9100,7.9200,189730,1501732.0000,3
2022-07-12,20220712133500000,sh.600000,7.9200,7.9200,7.9100,7.9100,172300,1363659.0000,3
2022-07-12,20220712134000000,sh.600000,7.9200,7.9200,7.9100,7.9200,268710,2127379.0000,3
2022-07-12,20220712134500000,sh.600000,7.9200,7.9200,7.9100,7.9100,182300,1443055.0000,3
2022-07-12,20220712135000000,sh.600000,7.9200,7.9300,7.9100,7.9200,408416,3234712.0000,3
2022-07-12,20220712135500000,sh.600000,7.9200,7.9300,7.9100,7.9100,377484,2989996.0000,3
2022-07-12,20220712140000000,sh.600000,7.9200,7.9300,7.9100,7.9200,216016,1710555.0000,3
2022-07-12,20220712140500000,sh.600000,7.9200,7.9200,7.9100,7.9100,72500,573830.0000,3
2022-07-12,20220712141000000,sh.600000,7.9100,7.9200,7.9100,7.9100,240800,1905075.0000,3
2022-07-12,20220712141500000,sh.600000,7.9200,7.9200,7.9100,7.9200,226500,1791878.0000,3
2022-07-12,20220712142000000,sh.600000,7.9200,7.9200,7.9100,7.9200,450900,3567204.0000,3
2022-07-12,20220712142500000,sh.600000,7.9100,7.9200,7.9100,7.9100,196800,1557035.0000,3
2022-07-12,20220712143000000,sh.600000,7.9100,7.9200,7.9100,7.9200,178600,1413155.0000,3
2022-07-12,20220712143500000,sh.600000,7.9200,7.9200,7.9000,7.9000,579300,4579777.0000,3
2022-07-12,20220712144000000,sh.600000,7.9000,7.9100,7.9000,7.9000,462900,3658205.0000,3
2022-07-12,20220712144500000,sh.600000,7.9100,7.9200,7.9000,7.9200,727774,5756357.0000,3
2022-07-12,20220712145000000,sh.600000,7.9200,7.9200,7.9100,7.9200,455460,3603933.0000,3
2022-07-12,20220712145500000,sh.600000,7.9200,7.9200,7.9100,7.9200,910740,7208830.0000,3
2022-07-12,20220712150000000,sh.600000,7.9200,7.9300,7.9100,7.9100,491899,3892270.0000,3
2022-07-13,20220713093500000,sh.600000,7.9300,7.9400,7.9100,7.9400,1843918,14619488.0000,3
2022-07-13,20220713094000000,sh.600000,7.9400,7.9400,7.9100,7.9200,1196184,9474249.0000,3
2022-07-13,20220713094500000,sh.600000,7.9100,7.9200,7.9000,7.9100,510900,4041206.0000,3
2022-07-13,20220713095000000,sh.600000,7.9000,7.9200,7.9000,7.9100,406900,3218022.0000,3
2022-07-13,20220713095500000,sh.600000,7.9000,7.9100,7.9000,7.9100,359700,2843015.0000,3
2022-07-13,20220713100000000,sh.600000,7.9100,7.9100,7.9000,7.9000,965800,7631524.0000,3
2022-07-13,20220713100500000,sh.600000,7.9100,7.9100,7.9000,7.9000,347700,2747996.0000,3
2022-07-13,20220713101000000,sh.600000,7.9100,7.9100,7.8900,7.9100,443000,3500195.0000,3
2022-07-13,20220713101500000,sh.600000,7.9100,7.9100,7.8900,7.9000,265000,2094022.0000,3
2022-07-13,20220713102000000,sh.600000,7.9000,7.9000,7.8700,7.8900,1366800,10780023.0000,3
2022-07-13,20220713102500000,sh.600000,7.8800,7.9000,7.8800,7.8800,335850,2650541.0000,3
2022-07-13,20220713103000000,sh.600000,7.8900,7.8900,7.8800,7.8900,233700,1843252.0000,3
2022-07-13,20220713103500000,sh.600000,7.8800,7.9000,7.8800,7.8900,891700,7035219.0000,3
2022-07-13,20220713104000000,sh.600000,7.8900,7.8900,7.8700,7.8800,1041900,8210094.0000,3
2022-07-13,20220713104500000,sh.600000,7.8800,7.8800,7.8700,7.8800,386730,3046738.0000,3
2022-07-13,20220713105000000,sh.600000,7.8800,7.8800,7.8700,7.8800,800716,6305403.0000,3
2022-07-13,20220713105500000,sh.600000,7.8800,7.8900,7.8800,7.8800,316318,2493704.0000,3
2022-07-13,20220713110000000,sh.600000,7.8900,7.8900,7.8800,7.8900,181174,1428273.0000,3
2022-07-13,20220713110500000,sh.600000,7.8800,7.8900,7.8800,7.8900,368810,2907013.0000,3
2022-07-13,20220713111000000,sh.600000,7.8900,7.8900,7.8800,7.8800,247600,1952371.0000,3
2022-07-13,20220713111500000,sh.600000,7.8800,7.8900,7.8800,7.8800,286700,2260245.0000,3
2022-07-13,20220713112000000,sh.600000,7.8800,7.8900,7.8800,7.8900,239800,1890594.0000,3
2022-07-13,20220713112500000,sh.600000,7.8900,7.8900,7.8800,7.8800,178400,1406354.0000,3
2022-07-13,20220713113000000,sh.600000,7.8800,7.9000,7.8800,7.8900,323724,2555443.0000,3
2022-07-13,20220713130500000,sh.600000,7.9000,7.9000,7.8800,7.8900,821176,6477725.0000,3
2022-07-13,20220713131000000,sh.600000,7.8900,7.8900,7.8700,7.8800,816898,6438183.0000,3
2022-07-13,20220713131500000,sh.600000,7.8800,7.8800,7.8700,7.8800,183600,1445469.0000,3
2022-07-13,20220713132000000,sh.600000,7.8700,7.8800,7.8700,7.8700,735000,5785576.0000,3
2022-07-13,20220713132500000,sh.600000,7.8800,7.8800,7.8700,7.8800,223400,1758780.0000,3
2022-07-13,20220713133000000,sh.600000,7.8800,7.8800,7.8700,7.8700,241600,1903027.0000,3
2022-07-13,20220713133500000,sh.600000,7.8700,7.8800,7.8700,7.8800,399700,3146696.0000,3
2022-07-13,20220713134000000,sh.600000,7.8800,7.8800,7.8700,7.8800,633700,4988583.0000,3
2022-07-13,20220713134500000,sh.600000,7.8800,7.8800,7.8600,7.8700,1105500,8699798.0000,3
2022-07-13,20220713135000000,sh.600000,7.8700,7.8800,7.8600,7.8700,475700,3742910.0000,3
2022-07-13,20220713135500000,sh.600000,7.8700,7.8700,7.8600,7.8600,689600,5422038.0000,3
2022-07-13,20220713140000000,sh.600000,7.8600,7.8700,7.8600,7.8600,501200,3943627.0000,3
2022-07-13,20220713140500000,sh.600000,7.8700,7.8700,7.8600,7.8700,613400,4825696.0000,3
2022-07-13,20220713141000000,sh.600000,7.8700,7.8700,7.8600,7.8600,862500,6782544.0000,3
2022-07-13,20220713141500000,sh.600000,7.8600,7.8700,7.8500,7.8600,1559000,12254660.0000,3
2022-07-13,20220713142000000,sh.600000,7.8600,7.8600,7.8500,7.8600,710444,5583075.0000,3
2022-07-13,20220713142500000,sh.600000,7.8600,7.8600,7.8500,7.8600,770000,6048312.0000,3
2022-07-13,20220713143000000,sh.600000,7.8500,7.8700,7.8500,7.8700,1218746,9575183.0000,3
2022-07-13,20220713143500000,sh.600000,7.8700,7.8700,7.8500,7.8500,739100,5808753.0000,3
2022-07-13,20220713144000000,sh.600000,7.8500,7.8600,7.8500,7.8600,299100,2349923.0000,3
2022-07-13,20220713144500000,sh.600000,7.8600,7.8600,7.8500,7.8500,741201,5824180.0000,3
2022-07-13,20220713145000000,sh.600000,7.8500,7.8600,7.8500,7.8500,552000,4337311.0000,3
2022-07-13,20220713145500000,sh.600000,7.8500,7.8600,7.8500,7.8500,942300,7403139.0000,3
2022-07-13,20220713150000000,sh.600000,7.8500,7.8700,7.8500,7.8500,1132634,8894682.0000,3
2022-07-14,20220714093500000,sh.600000,7.8400,7.8600,7.7700,7.7900,4704100,36745525.0000,3
2022-07-14,20220714094000000,sh.600000,7.7800,7.7900,7.7600,7.7700,2991046,23256417.0000,3
2022-07-14,20220714094500000,sh.600000,7.7700,7.7800,7.7500,7.7600,3690354,28656482.0000,3
2022-07-14,20220714095000000,sh.600000,7.7700,7.7700,7.7500,7.7700,2426200,18815689.0000,3
2022-07-14,20220714095500000,sh.600000,7.7700,7.7800,7.7500,7.7800,1143960,8882458.0000,3
2022-07-14,20220714100000000,sh.600000,7.7800,7.8000,7.7700,7.8000,1206600,9386432.0000,3
2022-07-14,20220714100500000,sh.600000,7.7800,7.8000,7.7700,7.7800,852100,6634740.0000,3
2022-07-14,20220714101000000,sh.600000,7.7700,7.7900,7.7700,7.7800,588684,4579356.0000,3
2022-07-14,20220714101500000,sh.600000,7.7800,7.7900,7.7700,7.7900,567600,4416768.0000,3
2022-07-14,20220714102000000,sh.600000,7.7900,7.7900,7.7800,7.7900,545900,4249701.0000,3
2022-07-14,20220714102500000,sh.600000,7.7800,7.7900,7.7700,7.7800,514939,4006126.0000,3
2022-07-14,20220714103000000,sh.600000,7.7800,7.7900,7.7700,7.7800,552439,4296702.0000,3
2022-07-14,20220714103500000,sh.600000,7.7800,7.7900,7.7700,7.7800,907600,7055549.0000,3
2022-07-14,20220714104000000,sh.600000,7.7700,7.7900,7.7700,7.7700,544800,4235683.0000,3
2022-07-14,20220714104500000,sh.600000,7.7800,7.7800,7.7700,7.7800,232900,1811219.0000,3
2022-07-14,20220714105000000,sh.600000,7.7700,7.7800,7.7700,7.7800,304400,2367013.0000,3
2022-07-14,20220714105500000,sh.600000,7.7700,7.7800,7.7700,7.7700,268700,2089062.0000,3
2022-07-14,20220714110000000,sh.600000,7.7700,7.7900,7.7700,7.7800,395300,3074677.0000,3
2022-07-14,20220714110500000,sh.600000,7.7800,7.7900,7.7700,7.7900,315400,2455692.0000,3
2022-07-14,20220714111000000,sh.600000,7.7900,7.7900,7.7800,7.7800,406500,3165650.0000,3
2022-07-14,20220714111500000,sh.600000,7.7800,7.7900,7.7800,7.7800,193700,1508008.0000,3
2022-07-14,20220714112000000,sh.600000,7.7800,7.7900,7.7800,7.7900,312393,2431767.0000,3
2022-07-14,20220714112500000,sh.600000,7.7900,7.7900,7.7800,7.7900,177300,1380721.0000,3
2022-07-14,20220714113000000,sh.600000,7.7900,7.7900,7.7800,7.7900,268043,2086755.0000,3
2022-07-14,20220714130500000,sh.600000,7.7900,7.8000,7.7800,7.7900,801485,6240077.0000,3
2022-07-14,20220714131000000,sh.600000,7.7800,7.7900,7.7800,7.7800,394700,3072211.0000,3
2022-07-14,20220714131500000,sh.600000,7.7800,7.7900,7.7800,7.7800,434901,3384460.0000,3
2022-07-14,20220714132000000,sh.600000,7.7800,7.7900,7.7800,7.7900,311168,2421935.0000,3
2022-07-14,20220714132500000,sh.600000,7.7900,7.7900,7.7800,7.7800,283300,2204977.0000,3
2022-07-14,20220714133000000,sh.600000,7.7800,7.7900,7.7700,7.7800,789510,6142447.0000,3
2022-07-14,20220714133500000,sh.600000,7.7800,7.7800,7.7700,7.7800,702100,5457180.0000,3
2022-07-14,20220714134000000,sh.600000,7.7800,7.7800,7.7700,7.7800,917300,7129241.0000,3
2022-07-14,20220714134500000,sh.600000,7.7800,7.7800,7.7600,7.7600,1397350,10852086.0000,3
2022-07-14,20220714135000000,sh.600000,7.7600,7.7700,7.7600,7.7700,358600,2784047.0000,3
2022-07-14,20220714135500000,sh.600000,7.7700,7.7700,7.7600,7.7600,369051,2865858.0000,3
2022-07-14,20220714140000000,sh.600000,7.7600,7.7700,7.7600,7.7600,557700,4331274.0000,3
2022-07-14,20220714140500000,sh.600000,7.7600,7.7800,7.7600,7.7700,695900,5405839.0000,3
2022-07-14,20220714141000000,sh.600000,7.7700,7.7700,7.7600,7.7700,371200,2883401.0000,3
2022-07-14,20220714141500000,sh.600000,7.7600,7.7800,7.7600,7.7700,772700,6001108.0000,3
2022-07-14,20220714142000000,sh.600000,7.7700,7.7800,7.7600,7.7700,401000,3115028.0000,3
2022-07-14,20220714142500000,sh.600000,7.7700,7.7800,7.7600,7.7600,613100,4762887.0000,3
2022-07-14,20220714143000000,sh.600000,7.7600,7.7700,7.7600,7.7700,1118330,8680600.0000,3
2022-07-14,20220714143500000,sh.600000,7.7700,7.7700,7.7500,7.7700,1536107,11916560.0000,3
2022-07-14,20220714144000000,sh.600000,7.7700,7.7700,7.7600,7.7700,465589,3616448.0000,3
2022-07-14,20220714144500000,sh.600000,7.7700,7.7700,7.7600,7.7700,818300,6352032.0000,3
2022-07-14,20220714145000000,sh.600000,7.7700,7.7700,7.7600,7.7600,368319,2860416.0000,3
2022-07-14,20220714145500000,sh.600000,7.7700,7.7700,7.7600,7.7700,1006110,7814176.0000,3
2022-07-14,20220714150000000,sh.600000,7.7700,7.7900,7.7600,7.7900,971100,7558928.0000,3
2022-07-15,20220715093500000,sh.600000,7.7600,7.8000,7.7500,7.7500,2824491,21924971.0000,3
2022-07-15,20220715094000000,sh.600000,7.7600,7.7600,7.7400,7.7600,1477400,11450399.0000,3
2022-07-15,20220715094500000,sh.600000,7.7600,7.7700,7.7400,7.7500,1850800,14338224.0000,3
2022-07-15,20220715095000000,sh.600000,7.7500,7.7600,7.7500,7.7500,603500,4680444.0000,3
2022-07-15,20220715095500000,sh.600000,7.7600,7.8000,7.7500,7.7800,2051794,15947384.0000,3
2022-07-15,20220715100000000,sh.600000,7.7900,7.8000,7.7800,7.7800,517000,4025174.0000,3
2022-07-15,20220715100500000,sh.600000,7.7800,7.7900,7.7800,7.7900,608100,4734845.0000,3
2022-07-15,20220715101000000,sh.600000,7.7900,7.7900,7.7800,7.7900,409300,3187111.0000,3
2022-07-15,20220715101500000,sh.600000,7.7900,7.7900,7.7800,7.7900,300900,2342968.0000,3
2022-07-15,20220715102000000,sh.600000,7.7900,7.7900,7.7800,7.7900,420425,3273490.0000,3
2022-07-15,20220715102500000,sh.600000,7.7900,7.7900,7.7800,7.7800,249400,1941579.0000,3
2022-07-15,20220715103000000,sh.600000,7.7800,7.7900,7.7800,7.7800,242001,1883773.0000,3
2022-07-15,20220715103500000,sh.600000,7.7900,7.7900,7.7800,7.7900,245700,1912352.0000,3
2022-07-15,20220715104000000,sh.600000,7.7900,7.7900,7.7700,7.7700,1023774,7964125.0000,3
2022-07-15,20220715104500000,sh.600000,7.7700,7.7800,7.7700,7.7700,550700,4282956.0000,3
2022-07-15,20220715105000000,sh.600000,7.7700,7.7800,7.7600,7.7700,782600,6081809.0000,3
2022-07-15,20220715105500000,sh.600000,7.7700,7.7700,7.7600,7.7600,289100,2244446.0000,3
2022-07-15,20220715110000000,sh.600000,7.7700,7.7700,7.7600,7.7700,643500,4996070.0000,3
2022-07-15,20220715110500000,sh.600000,7.7700,7.7700,7.7600,7.7700,249300,1935706.0000,3
2022-07-15,20220715111000000,sh.600000,7.7700,7.7700,7.7600,7.7600,227561,1766987.0000,3
2022-07-15,20220715111500000,sh.600000,7.7600,7.7700,7.7600,7.7600,283000,2196620.0000,3
2022-07-15,20220715112000000,sh.600000,7.7700,7.7700,7.7400,7.7400,2536039,19653514.0000,3
2022-07-15,20220715112500000,sh.600000,7.7400,7.7500,7.7400,7.7500,556400,4308145.0000,3
