date,time,code,open,high,low,close,volume,amount,adjustflag
2022-07-15,20220715113000000,sh.600000,7.7400,7.7500,7.7400,7.7400,475936,3685344.0000,3
2022-07-15,20220715130500000,sh.600000,7.7500,7.7600,7.7400,7.7500,1487500,11520167.0000,3
2022-07-15,20220715131000000,sh.600000,7.7500,7.7500,7.7400,7.7500,306500,2373948.0000,3
2022-07-15,20220715131500000,sh.600000,7.7500,7.7500,7.7400,7.7400,533800,4133221.0000,3
2022-07-15,20220715132000000,sh.600000,7.7400,7.7500,7.7400,7.7500,694700,5381197.0000,3
2022-07-15,20220715132500000,sh.600000,7.7500,7.7600,7.7400,7.7500,422575,3275023.0000,3
2022-07-15,20220715133000000,sh.600000,7.7500,7.7600,7.7500,7.7600,381216,2955816.0000,3
2022-07-15,20220715133500000,sh.600000,7.7500,7.7600,7.7400,7.7500,596184,4619880.0000,3
2022-07-15,20220715134000000,sh.600000,7.7500,7.7500,7.7300,7.7300,1577800,12211688.0000,3
2022-07-15,20220715134500000,sh.600000,7.7400,7.7400,7.7300,7.7300,464700,3594615.0000,3
2022-07-15,20220715135000000,sh.600000,7.7300,7.7400,7.7300,7.7400,594300,4597588.0000,3
2022-07-15,20220715135500000,sh.600000,7.7400,7.7500,7.7300,7.7300,577200,4465681.0000,3
2022-07-15,20220715140000000,sh.600000,7.7300,7.7400,7.7300,7.7400,540100,4176909.0000,3
2022-07-15,20220715140500000,sh.600000,7.7400,7.7400,7.7300,7.7300,478300,3698806.0000,3
2022-07-15,20220715141000000,sh.600000,7.7300,7.7400,7.7100,7.7200,3157598,24389228.0000,3
2022-07-15,20220715141500000,sh.600000,7.7200,7.7200,7.7100,7.7200,662100,5107948.0000,3
2022-07-15,20220715142000000,sh.600000,7.7200,7.7300,7.7100,7.7100,1219300,9413361.0000,3
2022-07-15,20220715142500000,sh.600000,7.7200,7.7300,7.7100,7.7300,631982,4877331.0000,3
2022-07-15,20220715143000000,sh.600000,7.7200,7.7300,7.7100,7.7300,794700,6132344.0000,3
2022-07-15,20220715143500000,sh.600000,7.7200,7.7300,7.7100,7.7200,432600,3338541.0000,3
2022-07-15,20220715144000000,sh.600000,7.7200,7.7200,7.7000,7.7100,1988518,15332064.0000,3
2022-07-15,20220715144500000,sh.600000,7.7100,7.7100,7.6800,7.6800,3126800,24066576.0000,3
2022-07-15,20220715145000000,sh.600000,7.6800,7.6900,7.6800,7.6800,1945348,14945872.0000,3
2022-07-15,20220715145500000,sh.600000,7.6900,7.6900,7.6700,7.6800,2942226,22585152.0000,3
2022-07-15,20220715150000000,sh.600000,7.6800,7.6800,7.6500,7.6700,2152864,16506000.0000,3
2022-07-18,20220718093500000,sh.600000,7.6800,7.7400,7.6800,7.7300,1622015,12499043.0000,3
2022-07-18,20220718094000000,sh.600000,7.7300,7.7400,7.7200,7.7300,740400,5720832.0000,3
2022-07-18,20220718094500000,sh.600000,7.7200,7.7400,7.7200,7.7400,834363,6452833.0000,3
2022-07-18,20220718095000000,sh.600000,7.7300,7.7500,7.7300,7.7300,547100,4235377.0000,3
2022-07-18,20220718095500000,sh.600000,7.7300,7.7500,7.7300,7.7400,583411,4515121.0000,3
2022-07-18,20220718100000000,sh.600000,7.7400,7.7500,7.7300,7.7500,559589,4332350.0000,3
2022-07-18,20220718100500000,sh.600000,7.7400,7.7700,7.7400,7.7700,1747311,13553871.0000,3
2022-07-18,20220718101000000,sh.600000,7.7600,7.7700,7.7500,7.7600,635400,4930266.0000,3
2022-07-18,20220718101500000,sh.600000,7.7600,7.7600,7.7500,7.7500,390006,3025581.0000,3
2022-07-18,20220718102000000,sh.600000,7.7600,7.7700,7.7500,7.7600,717421,5570495.0000,3
2022-07-18,20220718102500000,sh.600000,7.7700,7.7700,7.7600,7.7700,289500,2248419.0000,3
2022-07-18,20220718103000000,sh.600000,7.7700,7.7700,7.7600,7.7700,505800,3926252.0000,3
2022-07-18,20220718103500000,sh.600000,7.7600,7.7800,7.7600,7.7800,1268100,9853637.0000,3
2022-07-18,20220718104000000,sh.600000,7.7800,7.7800,7.7600,7.7700,452200,3514696.0000,3
2022-07-18,20220718104500000,sh.600000,7.7700,7.7700,7.7600,7.7600,297700,2311952.0000,3
2022-07-18,20220718105000000,sh.600000,7.7700,7.7800,7.7600,7.7600,345000,2680804.0000,3
2022-07-18,20220718105500000,sh.600000,7.7700,7.7700,7.7600,7.7700,132000,1025406.0000,3
2022-07-18,20220718110000000,sh.600000,7.7700,7.7700,7.7600,7.7700,136164,1057477.0000,3
2022-07-18,20220718110500000,sh.600000,7.7700,7.7700,7.7500,7.7500,397336,3083972.0000,3
2022-07-18,20220718111000000,sh.600000,7.7500,7.7700,7.7500,7.7700,249400,1936184.0000,3
2022-07-18,20220718111500000,sh.600000,7.7700,7.7700,7.7600,7.7600,157200,1220363.0000,3
2022-07-18,20220718112000000,sh.600000,7.7600,7.7700,7.7600,7.7700,84500,656279.0000,3
2022-07-18,20220718112500000,sh.600000,7.7700,7.7700,7.7600,7.7600,203700,1582578.0000,3
2022-07-18,20220718113000000,sh.600000,7.7700,7.7700,7.7600,7.7600,510100,3963172.0000,3
2022-07-18,20220718130500000,sh.600000,7.7600,7.7800,7.7600,7.7600,1313300,10197513.0000,3
2022-07-18,20220718131000000,sh.600000,7.7600,7.7700,7.7600,7.7600,292600,2271747.0000,3
2022-07-18,20220718131500000,sh.600000,7.7600,7.7700,7.7500,7.7600,475500,3687797.0000,3
2022-07-18,20220718132000000,sh.600000,7.7600,7.7700,7.7600,7.7700,155200,1205032.0000,3
2022-07-18,20220718132500000,sh.600000,7.7700,7.7700,7.7600,7.7700,98500,764829.0000,3
2022-07-18,20220718133000000,sh.600000,7.7600,7.7700,7.7500,7.7700,289400,2246140.0000,3
2022-07-18,20220718133500000,sh.600000,7.7700,7.7700,7.7600,7.7600,146100,1134270.0000,3
2022-07-18,20220718134000000,sh.600000,7.7700,7.7700,7.7600,7.7600,60335,468577.0000,3
2022-07-18,20220718134500000,sh.600000,7.7600,7.7700,7.7600,7.7600,253600,1970268.0000,3
2022-07-18,20220718135000000,sh.600000,7.7600,7.7800,7.7600,7.7800,1020992,7934096.0000,3
2022-07-18,20220718135500000,sh.600000,7.7800,7.7800,7.7700,7.7700,153200,1191315.0000,3
2022-07-18,20220718140000000,sh.600000,7.7700,7.7800,7.7700,7.7800,264630,2058615.0000,3
2022-07-18,20220718140500000,sh.600000,7.7800,7.7800,7.7700,7.7800,172714,1343449.0000,3
2022-07-18,20220718141000000,sh.600000,7.7800,7.7800,7.7700,7.7800,160700,1249235.0000,3
2022-07-18,20220718141500000,sh.600000,7.7700,7.7800,7.7700,7.7800,589500,4585766.0000,3
2022-07-18,20220718142000000,sh.600000,7.7800,7.7800,7.7600,7.7800,767339,5963092.0000,3
2022-07-18,20220718142500000,sh.600000,7.7800,7.7800,7.7600,7.7800,976000,7583288.0000,3
2022-07-18,20220718143000000,sh.600000,7.7800,7.7800,7.7700,7.7700,129700,1008637.0000,3
2022-07-18,20220718143500000,sh.600000,7.7700,7.7800,7.7700,7.7700,178200,1385396.0000,3
2022-07-18,20220718144000000,sh.600000,7.7700,7.7800,7.7700,7.7800,509500,3959913.0000,3
2022-07-18,20220718144500000,sh.600000,7.7800,7.7900,7.7700,7.7800,1171138,9111176.0000,3
2022-07-18,20220718145000000,sh.600000,7.7800,7.7900,7.7700,7.7800,531300,4133557.0000,3
2022-07-18,20220718145500000,sh.600000,7.7800,7.7800,7.7700,7.7800,608246,4731034.0000,3
2022-07-18,20220718150000000,sh.600000,7.7800,7.7900,7.7700,7.7900,1440822,11205489.0000,3
2022-07-19,20220719093500000,sh.600000,7.7900,7.7900,7.7700,7.7900,824700,6419030.0000,3
2022-07-19,20220719094000000,sh.600000,7.7800,7.7900,7.7700,7.7800,1708300,13295269.0000,3
2022-07-19,20220719094500000,sh.600000,7.7800,7.8100,7.7800,7.7900,2036200,15863347.0000,3
2022-07-19,20220719095000000,sh.600000,7.7900,7.7900,7.7700,7.7700,734300,5711753.0000,3
2022-07-19,20220719095500000,sh.600000,7.7800,7.7900,7.7700,7.7800,661800,5147330.0000,3
2022-07-19,20220719100000000,sh.600000,7.7800,7.7900,7.7700,7.7800,407100,3166296.0000,3
2022-07-19,20220719100500000,sh.600000,7.7800,7.8000,7.7700,7.7800,1755751,13673423.0000,3
2022-07-19,20220719101000000,sh.600000,7.7800,7.7900,7.7700,7.7800,476500,3707369.0000,3
2022-07-19,20220719101500000,sh.600000,7.7800,7.7900,7.7700,7.7700,377600,2937620.0000,3
2022-07-19,20220719102000000,sh.600000,7.7700,7.7900,7.7700,7.7800,478100,3719159.0000,3
2022-07-19,20220719102500000,sh.600000,7.7700,7.7900,7.7700,7.7800,397900,3095402.0000,3
2022-07-19,20220719103000000,sh.600000,7.7800,7.7900,7.7700,7.7800,294803,2292808.0000,3
2022-07-19,20220719103500000,sh.600000,7.7800,7.7900,7.7700,7.7800,409400,3185256.0000,3
2022-07-19,20220719104000000,sh.600000,7.7800,7.8000,7.7700,7.7700,958800,7462136.0000,3
2022-07-19,20220719104500000,sh.600000,7.7700,7.7800,7.7700,7.7800,286500,2228507.0000,3
2022-07-19,20220719105000000,sh.600000,7.7700,7.7800,7.7700,7.7800,289900,2254740.0000,3
2022-07-19,20220719105500000,sh.600000,7.7700,7.7800,7.7700,7.7800,284400,2211385.0000,3
2022-07-19,20220719110000000,sh.600000,7.7700,7.7800,7.7700,7.7700,484700,3769024.0000,3
2022-07-19,20220719110500000,sh.600000,7.7700,7.7900,7.7700,7.7800,383300,2982071.0000,3
2022-07-19,20220719111000000,sh.600000,7.7800,7.7900,7.7700,7.7900,372300,2896162.0000,3
2022-07-19,20220719111500000,sh.600000,7.7900,7.7900,7.7700,7.7700,144900,1127274.0000,3
2022-07-19,20220719112000000,sh.600000,7.7700,7.7900,7.7700,7.7800,219100,1704340.0000,3
2022-07-19,20220719112500000,sh.600000,7.7800,7.7800,7.7700,7.7700,473600,3683078.0000,3
2022-07-19,20220719113000000,sh.600000,7.7700,7.7900,7.7700,7.7800,208660,1622859.0000,3
2022-07-19,20220719130500000,sh.600000,7.7800,7.7900,7.7700,7.7800,750500,5837452.0000,3
2022-07-19,20220719131000000,sh.600000,7.7800,7.7900,7.7700,7.7700,363000,2823505.0000,3
2022-07-19,20220719131500000,sh.600000,7.7700,7.7900,7.7700,7.7800,363400,2827001.0000,3
2022-07-19,20220719132000000,sh.600000,7.7800,7.7800,7.7700,7.7800,402400,3129356.0000,3
2022-07-19,20220719132500000,sh.600000,7.7800,7.7800,7.7700,7.7700,146500,1139335.0000,3
2022-07-19,20220719133000000,sh.600000,7.7700,7.7800,7.7700,7.7700,469200,3650003.0000,3
2022-07-19,20220719133500000,sh.600000,7.7700,7.7900,7.7700,7.7800,711500,5535626.0000,3
2022-07-19,20220719134000000,sh.600000,7.7800,7.7900,7.7700,7.7800,564048,4388891.0000,3
2022-07-19,20220719134500000,sh.600000,7.7800,7.7900,7.7700,7.7700,130000,1011286.0000,3
2022-07-19,20220719135000000,sh.600000,7.7700,7.7800,7.7700,7.7800,227100,1765914.0000,3
2022-07-19,20220719135500000,sh.600000,7.7800,7.7900,7.7700,7.7800,1005700,7824832.0000,3
2022-07-19,20220719140000000,sh.600000,7.7800,7.7900,7.7700,7.7800,226646,1763844.0000,3
2022-07-19,20220719140500000,sh.600000,7.7900,7.7900,7.7800,7.7800,244493,1903649.0000,3
2022-07-19,20220719141000000,sh.600000,7.7800,7.7900,7.7800,7.7900,321100,2499658.0000,3
2022-07-19,20220719141500000,sh.600000,7.7900,7.8100,7.7900,7.8100,951828,7420789.0000,3
2022-07-19,20220719142000000,sh.600000,7.8100,7.8100,7.8000,7.8100,496800,3879548.0000,3
2022-07-19,20220719142500000,sh.600000,7.8000,7.8100,7.8000,7.8100,339200,2648711.0000,3
2022-07-19,20220719143000000,sh.600000,7.8100,7.8200,7.8000,7.8100,800800,6256484.0000,3
2022-07-19,20220719143500000,sh.600000,7.8200,7.8200,7.8100,7.8200,876300,6847516.0000,3
2022-07-19,20220719144000000,sh.600000,7.8100,7.8200,7.8100,7.8100,915300,7151441.0000,3
2022-07-19,20220719144500000,sh.600000,7.8000,7.8100,7.8000,7.8100,1241600,9688485.0000,3
2022-07-19,20220719145000000,sh.600000,7.8000,7.8200,7.8000,7.8100,734460,5734817.0000,3
2022-07-19,20220719145500000,sh.600000,7.8000,7.8200,7.8000,7.8100,1136482,8874050.0000,3
2022-07-19,20220719150000000,sh.600000,7.8100,7.8200,7.8100,7.8100,785333,6133982.0000,3
2022-07-20,20220720093500000,sh.600000,7.8500,7.8500,7.8000,7.8300,2887425,22593594.0000,3
2022-07-20,20220720094000000,sh.600000,7.8300,7.8300,7.7900,7.7900,2157600,16845694.0000,3
2022-07-20,20220720094500000,sh.600000,7.7900,7.8000,7.7900,7.8000,1056200,8230934.0000,3
2022-07-20,20220720095000000,sh.600000,7.8000,7.8000,7.7900,7.8000,335700,2616376.0000,3
2022-07-20,20220720095500000,sh.600000,7.8000,7.8000,7.7900,7.7900,264552,2062834.0000,3
2022-07-20,20220720100000000,sh.600000,7.8000,7.8000,7.7900,7.8000,488400,3808157.0000,3
2022-07-20,20220720100500000,sh.600000,7.8000,7.8000,7.7900,7.8000,853600,6656837.0000,3
2022-07-20,20220720101000000,sh.600000,7.8000,7.8000,7.7900,7.8000,705372,5501554.0000,3
2022-07-20,20220720101500000,sh.600000,7.8000,7.8100,7.7900,7.8000,426600,3326472.0000,3
2022-07-20,20220720102000000,sh.600000,7.8000,7.8100,7.7900,7.7900,1555100,12129086.0000,3
2022-07-20,20220720102500000,sh.600000,7.7900,7.8100,7.7900,7.8000,700700,5465386.0000,3
2022-07-20,20220720103000000,sh.600000,7.8000,7.8100,7.7900,7.8000,609000,4750174.0000,3
2022-07-20,20220720103500000,sh.600000,7.8000,7.8100,7.7900,7.8000,556900,4343755.0000,3
2022-07-20,20220720104000000,sh.600000,7.8000,7.8000,7.7900,7.7900,180400,1406586.0000,3
2022-07-20,20220720104500000,sh.600000,7.8000,7.8000,7.7900,7.8000,341500,2662787.0000,3
2022-07-20,20220720105000000,sh.600000,7.8000,7.8000,7.7900,7.8000,384550,2997092.0000,3
2022-07-20,20220720105500000,sh.600000,7.8000,7.8000,7.7900,7.8000,326500,2544678.0000,3
2022-07-20,20220720110000000,sh.600000,7.7900,7.8000,7.7900,7.8000,694615,5416387.0000,3
2022-07-20,20220720110500000,sh.600000,7.8000,7.8000,7.7900,7.8000,1072600,8359329.0000,3
2022-07-20,20220720111000000,sh.600000,7.8000,7.8000,7.7900,7.7900,728615,5677054.0000,3
2022-07-20,20220720111500000,sh.600000,7.7900,7.8000,7.7800,7.7900,1660996,12937930.0000,3
2022-07-20,20220720112000000,sh.600000,7.7900,7.7900,7.7800,7.7900,220000,1712493.0000,3
2022-07-20,20220720112500000,sh.600000,7.7900,7.7900,7.7800,7.7900,419800,3269164.0000,3
2022-07-20,20220720113000000,sh.600000,7.7800,7.7900,7.7800,7.7900,501300,3903627.0000,3
2022-07-20,20220720130500000,sh.600000,7.7900,7.7900,7.7800,7.7800,644465,5016958.0000,3
2022-07-20,20220720131000000,sh.600000,7.7900,7.7900,7.7800,7.7900,331200,2577572.0000,3
2022-07-20,20220720131500000,sh.600000,7.7900,7.7900,7.7800,7.7800,367700,2861909.0000,3
2022-07-20,20220720132000000,sh.600000,7.7800,7.7900,7.7700,7.7800,2557935,19897516.0000,3
2022-07-20,20220720132500000,sh.600000,7.7800,7.7800,7.7700,7.7800,825200,6412934.0000,3
2022-07-20,20220720133000000,sh.600000,7.7800,7.7800,7.7700,7.7800,289200,2247472.0000,3
2022-07-20,20220720133500000,sh.600000,7.7800,7.7800,7.7700,7.7800,387000,3007802.0000,3
2022-07-20,20220720134000000,sh.600000,7.7800,7.7800,7.7700,7.7700,533100,4144647.0000,3
2022-07-20,20220720134500000,sh.600000,7.7700,7.7800,7.7700,7.7800,316400,2459500.0000,3
2022-07-20,20220720135000000,sh.600000,7.7700,7.7800,7.7700,7.7800,417000,3241550.0000,3
2022-07-20,20220720135500000,sh.600000,7.7800,7.7800,7.7700,7.7800,399702,3107472.0000,3
2022-07-20,20220720140000000,sh.600000,7.7800,7.7800,7.7700,7.7700,420400,3268399.0000,3
2022-07-20,20220720140500000,sh.600000,7.7700,7.7800,7.7700,7.7700,431200,3351996.0000,3
2022-07-20,20220720141000000,sh.600000,7.7800,7.7800,7.7700,7.7700,1193900,9281220.0000,3
2022-07-20,20220720141500000,sh.600000,7.7800,7.7900,7.7700,7.7900,1561200,12144876.0000,3
2022-07-20,20220720142000000,sh.600000,7.7800,7.7900,7.7800,7.7800,310300,2415122.0000,3
2022-07-20,20220720142500000,sh.600000,7.7900,7.7900,7.7800,7.7900,558200,4347281.0000,3
2022-07-20,20220720143000000,sh.600000,7.7900,7.8000,7.7800,7.7900,949501,7396493.0000,3
2022-07-20,20220720143500000,sh.600000,7.7900,7.8000,7.7900,7.8000,396100,3086573.0000,3
2022-07-20,20220720144000000,sh.600000,7.8000,7.8000,7.7800,7.7800,1106600,8617978.0000,3
2022-07-20,20220720144500000,sh.600000,7.7800,7.7900,7.7800,7.7900,833060,6488410.0000,3
2022-07-20,20220720145000000,sh.600000,7.7900,7.8000,7.7900,7.8000,666900,5198836.0000,3
2022-07-20,20220720145500000,sh.600000,7.7900,7.8000,7.7900,7.8000,1889400,14732672.0000,3
2022-07-20,20220720150000000,sh.600000,7.7900,7.8100,7.7900,7.7900,3199714,24942240.0000,3
2022-07-21,20220721093500000,sh.600000,7.4000,7.4100,7.3600,7.3800,7263697,53622587.0000,3
2022-07-21,20220721094000000,sh.600000,7.3700,7.3800,7.3300,7.3500,4284800,31507944.0000,3
2022-07-21,20220721094500000,sh.600000,7.3400,7.3600,7.3400,7.3500,1283600,9434394.0000,3
2022-07-21,20220721095000000,sh.600000,7.3500,7.3600,7.3500,7.3600,1238100,9107470.0000,3
2022-07-21,20220721095500000,sh.600000,7.3500,7.3600,7.3400,7.3500,1330300,9779420.0000,3
2022-07-21,20220721100000000,sh.600000,7.3500,7.3500,7.3400,7.3500,629100,4621228.0000,3
2022-07-21,20220721100500000,sh.600000,7.3400,7.3500,7.3400,7.3400,877500,6442168.0000,3
2022-07-21,20220721101000000,sh.600000,7.3500,7.3500,7.3300,7.3400,1922110,14110536.0000,3
2022-07-21,20220721101500000,sh.600000,7.3400,7.3400,7.3300,7.3300,1079490,7914334.0000,3
2022-07-21,20220721102000000,sh.600000,7.3300,7.3400,7.3300,7.3300,877900,6437376.0000,3
2022-07-21,20220721102500000,sh.600000,7.3300,7.3400,7.3300,7.3300,648500,4756689.0000,3
2022-07-21,20220721103000000,sh.600000,7.3300,7.3400,7.3300,7.3300,561400,4118532.0000,3
2022-07-21,20220721103500000,sh.600000,7.3400,7.3400,7.3300,7.3400,716600,5258298.0000,3
2022-07-21,20220721104000000,sh.600000,7.3300,7.3400,7.3300,7.3300,408100,2994135.0000,3
2022-07-21,20220721104500000,sh.600000,7.3300,7.3500,7.3300,7.3500,637305,4677511.0000,3
2022-07-21,20220721105000000,sh.600000,7.3500,7.3500,7.3400,7.3500,263100,1931899.0000,3
2022-07-21,20220721105500000,sh.600000,7.3400,7.3500,7.3400,7.3500,331407,2434312.0000,3
2022-07-21,20220721110000000,sh.600000,7.3400,7.3500,7.3400,7.3500,210300,1545066.0000,3
2022-07-21,20220721110500000,sh.600000,7.3500,7.3600,7.3400,7.3600,311100,2286705.0000,3
2022-07-21,20220721111000000,sh.600000,7.3600,7.3600,7.3500,7.3500,114000,838695.0000,3
2022-07-21,20220721111500000,sh.600000,7.3500,7.3600,7.3400,7.3500,604700,4444123.0000,3
2022-07-21,20220721112000000,sh.600000,7.3500,7.3600,7.3400,7.3600,211210,1552977.0000,3
2022-07-21,20220721112500000,sh.600000,7.3600,7.3600,7.3400,7.3400,370190,2720537.0000,3
2022-07-21,20220721113000000,sh.600000,7.3400,7.3600,7.3400,7.3600,556800,4095920.0000,3
2022-07-21,20220721130500000,sh.600000,7.3600,7.3600,7.3500,7.3600,287000,2110836.0000,3
2022-07-21,20220721131000000,sh.600000,7.3600,7.3600,7.3500,7.3500,156700,1152550.0000,3
2022-07-21,20220721131500000,sh.600000,7.3500,7.3600,7.3500,7.3600,141100,1037999.0000,3
2022-07-21,20220721132000000,sh.600000,7.3600,7.3600,7.3500,7.3600,716884,5275637.0000,3
2022-07-21,20220721132500000,sh.600000,7.3600,7.3600,7.3500,7.3500,116000,853210.0000,3
2022-07-21,20220721133000000,sh.600000,7.3600,7.3600,7.3500,7.3500,134343,988099.0000,3
2022-07-21,20220721133500000,sh.600000,7.3600,7.3600,7.3500,7.3600,224600,1652434.0000,3
2022-07-21,20220721134000000,sh.600000,7.3600,7.3600,7.3500,7.3600,274700,2020904.0000,3
2022-07-21,20220721134500000,sh.600000,7.3600,7.3600,7.3500,7.3600,270000,1986823.0000,3
2022-07-21,20220721135000000,sh.600000,7.3600,7.3600,7.3400,7.3500,596373,4383420.0000,3
2022-07-21,20220721135500000,sh.600000,7.3500,7.3500,7.3400,7.3500,168600,1238374.0000,3
2022-07-21,20220721140000000,sh.600000,7.3500,7.3600,7.3400,7.3600,267313,1964865.0000,3
2022-07-21,20220721140500000,sh.600000,7.3600,7.3600,7.3500,7.3600,215900,1588396.0000,3
2022-07-21,20220721141000000,sh.600000,7.3600,7.3600,7.3500,7.3600,330500,2431371.0000,3
2022-07-21,20220721141500000,sh.600000,7.3600,7.3600,7.3500,7.3600,191914,1412318.0000,3
2022-07-21,20220721142000000,sh.600000,7.3600,7.3600,7.3500,7.3600,379900,2793870.0000,3
2022-07-21,20220721142500000,sh.600000,7.3600,7.3700,7.3500,7.3600,529100,3895296.0000,3
2022-07-21,20220721143000000,sh.600000,7.3600,7.3700,7.3500,7.3500,690100,5076349.0000,3
2022-07-21,20220721143500000,sh.600000,7.3600,7.3600,7.3300,7.3400,1796072,13186789.0000,3
2022-07-21,20220721144000000,sh.600000,7.3300,7.3400,7.3300,7.3300,720200,5283230.0000,3
2022-07-21,20220721144500000,sh.600000,7.3400,7.3500,7.3300,7.3400,1431300,10506793.0000,3
2022-07-21,20220721145000000,sh.600000,7.3400,7.3500,7.3300,7.3300,1843700,13530893.0000,3
2022-07-21,20220721145500000,sh.600000,7.3400,7.3400,7.3300,7.3300,1299486,9530416.0000,3
2022-07-21,20220721150000000,sh.600000,7.3300,7.3400,7.3300,7.3300,2028491,14874480.0000,3
2022-07-22,20220722093500000,sh.600000,7.3400,7.3600,7.3400,7.3500,961743,7063664.0000,3
2022-07-22,20220722094000000,sh.600000,7.3400,7.3500,7.3400,7.3500,611132,4489733.0000,3
2022-07-22,20220722094500000,sh.600000,7.3400,7.3800,7.3400,7.3700,1199100,8834618.0000,3
2022-07-22,20220722095000000,sh.600000,7.3600,7.3800,7.3600,7.3700,759400,5599142.0000,3
2022-07-22,20220722095500000,sh.600000,7.3800,7.3800,7.3700,7.3700,741100,5462551.0000,3
2022-07-22,20220722100000000,sh.600000,7.3700,7.3800,7.3700,7.3700,354018,2609799.0000,3
2022-07-22,20220722100500000,sh.600000,7.3800,7.3800,7.3700,7.3800,394700,2909511.0000,3
2022-07-22,20220722101000000,sh.600000,7.3800,7.3800,7.3700,7.3800,207543,1530504.0000,3
2022-07-22,20220722101500000,sh.600000,7.3700,7.3800,7.3700,7.3800,209562,1545673.0000,3
2022-07-22,20220722102000000,sh.600000,7.3800,7.3800,7.3700,7.3800,281700,2077128.0000,3
2022-07-22,20220722102500000,sh.600000,7.3700,7.3800,7.3700,7.3800,768900,5672507.0000,3
2022-07-22,20220722103000000,sh.600000,7.3800,7.3800,7.3700,7.3700,421600,3109544.0000,3
2022-07-22,20220722103500000,sh.600000,7.3700,7.3800,7.3600,7.3600,748595,5517898.0000,3
2022-07-22,20220722104000000,sh.600000,7.3600,7.3700,7.3600,7.3700,208913,1537751.0000,3
2022-07-22,20220722104500000,sh.600000,7.3700,7.3700,7.3600,7.3600,416000,3061983.0000,3
2022-07-22,20220722105000000,sh.600000,7.3600,7.3600,7.3500,7.3500,289900,2132118.0000,3
2022-07-22,20220722105500000,sh.600000,7.3500,7.3600,7.3500,7.3500,80200,589925.0000,3
2022-07-22,20220722110000000,sh.600000,7.3500,7.3600,7.3500,7.3600,169600,1247451.0000,3
2022-07-22,20220722110500000,sh.600000,7.3600,7.3600,7.3500,7.3600,98000,720730.0000,3
2022-07-22,20220722111000000,sh.600000,7.3600,7.3600,7.3500,7.3500,211315,1553392.0000,3
2022-07-22,20220722111500000,sh.600000,7.3500,7.3600,7.3500,7.3500,230100,1691905.0000,3
2022-07-22,20220722112000000,sh.600000,7.3500,7.3600,7.3500,7.3500,302000,2220166.0000,3
2022-07-22,20220722112500000,sh.600000,7.3500,7.3600,7.3400,7.3500,607167,4460846.0000,3
2022-07-22,20220722113000000,sh.600000,7.3500,7.3600,7.3400,7.3400,133700,982484.0000,3
2022-07-22,20220722130500000,sh.600000,7.3500,7.3600,7.3400,7.3600,533900,3924793.0000,3
2022-07-22,20220722131000000,sh.600000,7.3600,7.3600,7.3500,7.3500,407400,2997031.0000,3
2022-07-22,20220722131500000,sh.600000,7.3500,7.3600,7.3500,7.3500,558600,4106528.0000,3
2022-07-22,20220722132000000,sh.600000,7.3500,7.3600,7.3500,7.3600,62300,458096.0000,3
2022-07-22,20220722132500000,sh.600000,7.3600,7.3600,7.3500,7.3600,100600,739592.0000,3
2022-07-22,20220722133000000,sh.600000,7.3600,7.3600,7.3500,7.3500,86600,636647.0000,3
2022-07-22,20220722133500000,sh.600000,7.3600,7.3600,7.3400,7.3500,759200,5579322.0000,3
2022-07-22,20220722134000000,sh.600000,7.3500,7.3500,7.3400,7.3500,126500,928956.0000,3
2022-07-22,20220722134500000,sh.600000,7.3500,7.3500,7.3400,7.3400,234900,1725321.0000,3
2022-07-22,20220722135000000,sh.600000,7.3400,7.3500,7.3400,7.3400,92600,679788.0000,3
2022-07-22,20220722135500000,sh.600000,7.3500,7.3500,7.3400,7.3400,136200,999945.0000,3
